FileSizeMB,BlockSizeMB,ChunkSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
4000,67108864,4194304,2.69246351863383324599e+02,6.63507109004739348279e+00,5.81646423751686967307e+01,2.60810810810810806970e+01,1.78644763860369621966e+01,5.05057316250842944783e+01,1.83535762483130930889e+01,1.44217687074829932214e+01,4.93243243243243245644e+00,2.61985145172180970974e+01,9.35397039030955568251e+00,1.33108108108108105228e+01,1.22807017543859640085e+01
4000,67108864,8388608,2.60662327334016083569e+02,1.94534808067664286568e+01,7.01834862385321116562e+01,1.60994764397905747444e+01,1.04042412193505633411e+01,1.85452162516382692559e+01,2.62467191601049876226e+01,8.58453473132372124610e+00,1.43043762246897472323e+01,3.40300457217504899177e+01,5.95160235448005270342e+00,2.14848883048620251657e+01,1.31439894319682952784e+01
4000,67108864,8388608,3.84750269180907082500e+02,3.75000000000000000000e+00,4.32146294513955737671e+01,2.66472868217054248419e+01,1.17818889970788713839e+01,3.19923371647509569016e+01,3.43599615014436992055e+01,1.85978578383641668381e+01,1.34299516908212570598e+01,3.47155255544840883886e+01,2.01951219512195123684e+01,9.88483685220729313414e+00,1.96896217264791459911e+01
4000,67108864,8388608,3.68462010092911384618e+02,1.83241252302025792176e+01,8.47566574839302120381e+01,1.07834101382488469767e+01,1.60000000000000000000e+01,2.05555555555555535818e+01,1.59889094269870604137e+01,1.06679035250463822848e+01,1.82488479262672811387e+01,1.77121771217712158375e+01,2.38313473877176917881e+01,2.25390984360625559191e+01,1.65427509293680294888e+01
4000,67108864,8388608,3.73242575668633776331e+02,1.40169332079021629056e+01,6.24765478424014943926e+01,1.09141791044776113040e+01,1.78265014299332698045e+01,1.91588785046728951045e+01,2.25957049486461265531e+01,9.10798122065727611130e+00,2.05032618825722252609e+01,2.93732460243217978757e+01,3.11444652908067567409e+01,1.76635514018691601734e+01,1.65266106442577012103e+01
4000,67108864,8388608,2.95140569550465500015e+02,1.36531365313653143545e+01,5.62776957163958613251e+01,1.72976985894580543857e+01,5.76496674057649638456e+00,3.05433186490455206297e+01,1.02658788774002953659e+01,1.46449704142011825070e+01,1.76339285714285729512e+01,8.33953834698436402562e+00,2.32695139911634747421e+01,4.01184307920059239905e+01,3.09880239520958049582e+01
4000,67108864,16777216,2.53366929788223245623e+02,8.86075949367088533393e+00,1.43857415658816041315e+01,4.63244613434727483536e+01,2.41576605212968829051e+01,2.74823830877642549808e+01,6.48218829516539472024e+01,1.43403441682600387708e+01,8.90019071837253505919e+00,1.09265175718849842923e+01,2.27445997458703956795e+01,1.53164556962025333320e+01,6.45978467384420618203e+00
4000,67108864,16777216,3.15978029415658681955e+02,1.48060174188440232257e+01,5.17758484609313285318e+01,2.07606973058637080953e+01,1.85805422647527933577e+01,1.48818897637795259925e+01,1.13312202852614891668e+01,1.09610802223987295889e+01,3.14082278481012657778e+01,2.85146942017474209763e+01,2.11067193675889335225e+01,1.33914421553090328132e+01,2.92125984251968517924e+01
4000,67108864,16777216,2.86888541004656417499e+02,1.60919540229885065230e+01,2.76671408250355632674e+01,1.65462427745664761858e+01,3.88690050107372968569e+01,2.76135544340302807598e+01,6.11071171818835345846e+00,1.88218390804597710542e+01,2.79305354558610723359e+01,1.58695652173913046568e+01,2.94033069734004328666e+01,1.55555555555555553582e+01,2.07764198418404006929e+01
4000,67108864,16777216,3.28102235344124267158e+02,9.45723684210526194249e+00,3.29258353708231510382e+01,3.11421528348397700370e+01,2.46913580246913575422e+01,2.35732009925558330110e+01,3.09150865622423722812e+01,3.17512274959083455883e+01,1.71193415637860084644e+01,1.13316790736145573959e+01,1.17206982543640894079e+01,1.03618421052631575208e+01,3.04847986852917038902e+01
4000,67108864,16777216,3.87226445087950253310e+02,1.01860920666013718971e+01,1.79190751445086711158e+01,4.01551891367604270044e+01,1.62656400384985566632e+01,1.02040816326530610070e+01,1.40503875968992240075e+01,1.44379844961240308976e+01,1.81906614785992211125e+01,1.94980694980694977403e+01,9.56521739130434767162e+00,7.99415774099318383605e+01,2.13163064833005897469e+01
4000,67108864,33554432,3.71509252623691224926e+02,4.39252336448598157403e+00,2.42817423540315111552e+01,4.37209302325581372628e+00,5.20446096654275081050e+00,1.63246268656716431167e+01,7.74976657329598506152e+00,1.80801491146318760173e+01,1.97012138188608787459e+01,5.77819198508853659746e+00,3.94248608534322784180e+01,9.83224603914259063231e+01,2.04481792717086818811e+01
4000,67108864,33554432,3.92993785392774668708e+02,1.71259842519685037132e+01,2.65285996055226860335e+01,1.85404339250493102043e+01,1.08267716535433073943e+01,1.64694280078895474162e+01,9.89119683481701272854e+00,3.18540433925049342179e+01,2.85714285714285693984e+01,1.52173913043478279405e+01,1.23885034687809714171e+01,6.13545816733067752580e+01,2.26824457593688357804e+01
4000,67108864,33554432,3.89748142801381050049e+02,1.19094488188976370679e+01,2.68482490272373546247e+01,3.57073170731707278946e+01,3.37864077669902869161e+01,2.95145631067961140559e+01,1.96865817825661117979e+01,2.92397660818713411857e+00,1.80136319376825682070e+01,2.41176470588235289938e+01,2.33753637245392837940e+01,3.01085883514313934484e+01,6.62122687439143131627e+00
4000,67108864,33554432,3.63979232072976401469e+02,1.90867579908675821798e+01,1.22615803814713899555e+01,2.30558096980786828567e+01,2.00000000000000000000e+01,3.49496797804208583216e+01,1.04921077065923871174e+01,8.08356039963669381621e+00,1.63619744058500913297e+01,1.80987202925045700397e+01,5.90163934426229488395e+01,3.33333333333333285964e+01,8.00727934485896319927e+00
4000,67108864,33554432,2.91257837748413805912e+02,1.54129793510324493155e+01,2.27339181286549703032e+01,1.88554658840792370711e+01,1.26914660831509849004e+01,7.78592375366568916206e+01,6.55021834061135344029e+00,1.40865737344093915340e+01,3.89335281227173126695e+01,2.79766252739225720347e+01,3.14097881665449252253e+00,7.97950219619326528431e+00,1.16143170197224261386e+01
8000,67108864,1048576,3.23583048034204693977e+02,1.60771704180064318734e+01,2.74858528698464006368e+01,2.71165644171779121052e+01,1.73824959481361425162e+01,2.11593027969193343552e+01,3.11389337641357002440e+01,2.29894394800974808390e+01,2.79315960912052148046e+01,2.01212121212121211045e+01,2.34648230988206591974e+01,4.25497360941940740986e+01,2.82881424524484010874e+01
8000,67108864,1048576,2.77097397830292720755e+02,2.01745200698080289214e+01,1.72199170124481319988e+01,2.00348432055749121616e+01,3.58786610878661065271e+01,1.74337517433751756357e+01,3.11157311157311156080e+01,1.34447927551375823185e+01,3.13691507798960174114e+01,2.09084604715672668362e+01,2.79150713539853825296e+01,1.28214037526059758676e+01,1.83808200138985426975e+01
8000,67108864,1048576,2.82243845628845463125e+02,2.01561391057487568901e+01,2.10358283079106058722e+01,3.99295774647887355968e+01,4.84474241354975276863e+01,1.52374202693125440078e+01,1.39124293785310744198e+01,1.83920313055852027162e+01,1.30158730158730175930e+01,2.79151943462897520476e+01,2.66548672566371642745e+01,7.76320453739808602478e+00,2.15957446808510660219e+01
8000,67108864,1048576,3.45609005188239166273e+02,1.93103448275862064065e+01,1.74816096927736914779e+01,8.99697362732382259765e+01,1.86609071274298052856e+01,1.29437229437229426310e+01,1.20779220779220786142e+01,2.13790112749349532351e+01,1.12791702679343135429e+01,3.77063423110338860056e+01,1.74464363795365109411e+01,1.01562500000000000000e+01,1.33188720173535770641e+01
8000,67108864,1048576,3.62695235444972183814e+02,1.67120799273387810047e+01,3.56690777576853506048e+01,2.04895738893925667412e+01,1.79510426110607426153e+01,1.88843164151806135465e+01,2.29137851544490551703e+01,2.15712988192552224120e+01,3.27861377108983091944e+01,3.95909090909090934929e+01,1.12881201638598085424e+01,1.98169336384439382925e+01,1.13677536231884062090e+01
8000,67108864,2097152,4.07217274645451198012e+02,1.88398357289527709213e+01,2.79816513761467859922e+01,3.41563786008230465541e+01,2.31396534148827726085e+01,3.15491507977354572745e+01,3.30608073582013304303e+01,8.05711371749107563289e+00,3.19856704196519956440e+01,3.25865580448065159658e+01,5.04330106979113601540e+00,1.23916369199388078925e+01,1.50991357397051348954e+01
8000,67108864,2097152,3.98238808780110389307e+02,2.24120603015075374742e+01,3.35678391959799000688e+01,3.77065598397596417612e+01,1.43143143143143127816e+01,1.91999999999999992895e+01,2.13147410358565743138e+01,2.90773067331670809210e+01,1.84302036761053180669e+01,1.12163509471585243205e+01,1.86279419128693035645e+01,8.30000000000000071054e+00,3.59960059910134830830e+01
8000,67108864,2097152,3.98694355723875446529e+02,2.25918570009930483877e+01,1.72808764940239072416e+01,6.09890109890109926027e+01,1.47565922920892482750e+01,2.10341365461847402685e+01,1.97401299350324812565e+01,2.29885057471264353524e+01,1.74129353233830848069e+01,3.80182002022244702744e+01,1.42286570144782817948e+01,1.12774451097804391253e+01,1.10334498252621067138e+01
8000,67108864,2097152,2.87579392132654618308e+02,1.38778460426454639531e+01,1.28158844765342951888e+01,7.00971572508096443244e+01,8.48988439306358344538e+00,1.39928057553956843861e+01,9.61815561959654097279e+00,1.08059269967473792207e+01,1.93083573487031685545e+01,2.82060518731988452146e+01,3.09241280115066530243e+01,1.36693255982596078013e+01,3.64028776978417312193e+01
8000,67108864,2097152,4.11607453675896408640e+01,4.63096960926193901287e+00,1.39764389790224239363e+01,1.25161157237893867489e+01,1.27452494979144130838e+01,6.44844855180959175556e+00,3.80790436440459600931e+00,4.36870642912470952268e+00,3.77407197067478961117e+00,6.56607271603666653448e+00,6.09484322363306496584e+00,2.56079967023907695278e+00,9.72301026461030559744e+00
