FileSizeMB,BlockSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
3000,134217728,4.23011844331641270855e+02,1.42259414225941434040e+01,1.55807365439093494786e+01,5.35211267605633800315e+00,4.64788732394366199685e+00,1.91011235955056157820e+01,1.90947666195190919325e+01,1.53521126760563362268e+01,9.77337110481586535116e+00,1.28712871287128720610e+01,1.05932203389830501550e+01,1.49295774647887320441e+01,8.91089108910890992377e+00
3000,134217728,3.80829983404698737104e+02,1.26903553299492379836e+01,1.64331210191082810468e+01,1.10828025477707008406e+01,1.92111959287531810503e+01,4.96815286624203888977e+00,1.15923566878980892625e+01,1.41221374045801546515e+01,8.05626598465473087174e+00,1.14649681528662430452e+01,5.85987261146496862807e+00,6.24203821656050994449e+00,2.49363867684478393016e+01
3000,134217728,3.85635390222523199100e+02,7.48387096774193594229e+00,3.34190231362467837783e+00,2.90155440414507737046e+01,1.70512820512820510999e+01,1.42857142857142846992e+01,1.01935483870967740216e+01,1.26126126126126116844e+01,9.93548387096774199279e+00,1.77377892030848336447e+01,9.81912144702842404342e+00,5.65552699228791766473e+00,8.74035989717223671391e+00
3000,134217728,4.58945419915936497546e+02,8.88208269525268079292e+00,2.92496171516079641606e+01,2.60273972602739718241e+01,3.68663594470046085405e+00,1.09062980030721963232e+01,1.04776579352850536253e+01,4.78395061728395010192e+00,5.35987748851454792742e+00,8.07926829268292756581e+00,1.86259541984732805986e+01,7.37327188940092170810e+00,1.27692307692307682743e+01
3000,134217728,4.05492093039349754235e+02,1.32152588555858319097e+01,1.17886178861788621930e+01,1.84531886024423315007e+01,1.41700404858299595645e+01,8.66035182679296333674e+00,6.78426051560379850258e+00,1.93243243243243227880e+01,7.68194070080862623229e+00,1.23641304347826075372e+01,1.59183673469387745314e+01,1.27717391304347831493e+01,7.86974219810040764855e+00
3000,134217728,3.91248297254806345791e+02,6.64928292046936153525e+00,3.50785340314136107054e+01,1.25326370757180143301e+01,1.09090909090909082835e+01,3.28083989501312345283e+00,7.17079530638852613578e+00,1.59477124183006520042e+01,1.35240572171651507460e+01,8.21382007822685800136e+00,1.06860158311345632143e+01,1.15734720416124847731e+01,9.55497382198952927013e+00
3000,134217728,4.29664433509643743037e+02,1.23579545454545449701e+01,3.07030129124820625464e+01,7.97101449275362217151e+00,1.19252873563218386721e+01,7.03012912482065921438e+00,1.16045845272206307186e+01,1.21212121212121211045e+01,1.34199134199134206824e+01,5.74712643678160883809e+00,9.94236311239193071287e+00,1.47564469914040117260e+01,7.14285714285714234961e+00
3000,134217728,4.32395160748666285144e+02,1.02158273381294968374e+01,3.91557496360989816253e+01,8.60832137733142133129e+00,6.81159420289855077613e+00,2.25433526011560694258e+01,4.19681620839363223041e+00,1.57434402332361536025e+01,4.05209840810419663626e+00,1.16714697406340057739e+01,5.93342981186685936024e+00,6.64739884393063551471e+00,8.11594202898550598491e+00
3000,134217728,4.13025843853101548575e+02,9.05349794238683180936e+00,5.08940852819807432184e+00,1.18620689655172419918e+01,4.15512465373961248361e+00,9.24137931034482740245e+00,1.69209431345353671361e+01,3.82068965517241423413e+01,8.71369294605809052712e+00,9.49105914718019150200e+00,1.48965517241379288294e+01,1.04972375690607737653e+01,4.95185694635488271587e+00
3000,268435456,3.48429627668099897164e+02,6.65887850467289688083e+00,1.08419838523644749273e+01,1.00116414435389984305e+01,1.16550116550116538150e+01,9.18604651162790730723e+00,1.78861788617886183772e+01,6.75203725261932508062e+00,1.57159487776484283472e+01,9.96523754345307111180e+00,2.31578947368421061981e+01,1.08013937282229974812e+01,1.79069767441860463464e+01
3000,268435456,3.86797866783978179228e+02,6.81233933161953686408e+00,1.36774193548387099639e+01,1.43782383419689132609e+01,1.31681877444589314763e+01,1.14838709677419359423e+01,9.74025974025974150550e+00,1.48908857509627736704e+01,1.31953428201811142628e+01,1.03761348897535672364e+01,4.38144329896907169797e+00,2.65544041450777186242e+01,1.96358907672301690184e+01
3000,268435456,3.68388123903661607983e+02,9.04645476772616063954e+00,1.53562653562653554928e+01,3.07125307125307109857e+01,1.15906288532675709746e+01,1.44785276073619630921e+01,1.02815177478580164205e+01,1.72626387176325515327e+01,6.65024630541871974998e+00,1.08108108108108105228e+01,9.58230958230958229649e+00,9.45945945945945965150e+00,9.70515970515970494148e+00
3000,268435456,3.66363932008227550341e+02,3.28467153284671553592e+00,2.31334149326805373903e+01,9.80392156862745167700e+00,1.64634146341463427632e+01,1.11383108935128518624e+01,2.28220858895705518421e+01,1.21323529411764710062e+01,6.12745098039215640995e+00,9.44785276073619506576e+00,8.93512851897184745553e+00,1.44785276073619630921e+01,8.08823529411764674535e+00
3000,268435456,3.95754712812017942269e+02,7.77338603425559959703e+00,2.86279683377308700187e+01,4.21052631578947345048e+00,9.74967061923583599992e+00,1.05263157894736831821e+01,2.01859229747675961164e+01,1.51915455746367253909e+01,1.28137384412153245705e+01,1.13606340819022459954e+01,4.76190476190476186247e+00,9.63060686015831102225e+00,1.09354413702239785522e+01
3000,268435456,3.61882309117938405052e+02,1.05454545454545449701e+01,1.09903381642512076866e+01,1.98067632850241537312e+01,2.03125000000000000000e+01,1.40266021765417168154e+01,2.41545893719806770150e+00,1.12183353437876949243e+01,3.11893203883495111484e+01,3.64077669902912592903e+00,8.23244552058111445092e+00,9.68523002421307488419e+00,5.54216867469879481689e+00
3000,268435456,4.14965825489441840546e+02,2.43093922651933702639e+01,2.06896551724137935935e+01,1.39695712309820194719e+01,3.05555555555555535818e+00,1.34722222222222214327e+01,2.61348005502063296390e+00,7.74550484094052560380e+00,1.08786610878661100799e+01,1.53203342618384397156e+01,1.50627615062761517351e+01,5.28511821974965201321e+00,1.45027624309392262347e+01
3000,268435456,4.20048406378351046442e+02,1.72027972027971998159e+01,2.63966480446927391768e+01,1.42655367231638408043e+01,1.00141043723554297173e+01,1.47471910112359552159e+01,2.10674157303370801486e+00,5.61009817671809241091e+00,1.96353436185133247704e+01,1.69014084507042241512e+01,5.61797752808988715145e+00,6.77009873060648814658e+00,5.86592178770949690403e+00
3000,268435456,3.78549134731315291447e+02,1.02922490470139766927e+01,6.83544303797468355555e+00,1.45754119138149569324e+01,3.27411167512690326475e+01,1.75505050505050483878e+01,8.80503144654088032439e+00,5.92686002522068111631e+00,1.34007585335018966077e+01,1.30876747141041942513e+01,9.82367758186397921349e+00,7.74111675126903531208e+00,7.09759188846641286830e+00
3000,268435456,3.98975006609685920012e+02,1.34666666666666650087e+01,1.66444740346205080073e+01,1.01333333333333328596e+01,1.07427055702917773061e+01,1.46666666666666660745e+01,3.05039787798408479347e+00,4.11686586985391755888e+00,4.92021276595744705418e+00,6.99865410497981077498e+00,3.78162450066577875418e+01,7.47663551401869064250e+00,1.43808255659121169145e+01
